Plant,Area,Department,Line,Cell,Machine,Station,Workstation,Zone,Team,HierarchyType,EntityCode,EntityAlias,MarsId,Name,TimeZone,TimeZoneId,Address,Coordinates,Type,LanguageFormat,Alias,AssetType,Oem,AreaPaypoint,DepartmentPaypoint,LinePaypoint,ParallelProcess,BottleneckPoint,HomeDepartmentLevel,Region,Acronym,CintooUrl,EpAlertDescription,DtUrls,XOrigin,YOrigin,LatOrigin,LngOrigin,ScalingFactor,PinX,PinY,GspasX,GspasY,AcadX,AcadY,PcbAlias,FisAreaSAKey,FisNodeID,FisServerInstance,Grr,Err,Erc,Jph100,DesignCycleTime,PartsPerCycle,ManAvailTarget,EquipAvailTarget,EquipSimMttr,EquipSimMtbf,ActiveEntity,CdmActiveEntity
AP20A,0,0,0,0,0,0,0,,,plant,AP20A,OAKVILLE ASSEMBLY COMPLEX,60c8da6be862ba0f553829a6,AP20A,,America/Toronto,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,0,0,0,0,0,0,,,area,1B,BODY AREA,60c8da6be862ba0f553829a7,1B,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,005,0,,,station,2B10005,2B10005,60f82694ca9d410ce02dceb9,2B10005,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,005,W,,,workstation,2B10005W,RH Trough Build CD539,60f82694ca9d410ce02dceba,2B10005W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,010,0,,,station,2B10010,2B10010,60f82694ca9d410ce02dceb0,2B10010,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,010,W,,,workstation,2B10010W,7L-10 RH BSO Load CD539,60f82694ca9d410ce02dceb1,2B10010W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,012,0,,,station,2B10012,2B10012,60f82694ca9d410ce02dceb2,2B10012,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,012,C,,,workstation,2B10012C,"7L-12 RH TT, GEO",60f82694ca9d410ce02dceb3,2B10012C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,015,0,,,station,2B10015,2B10015,60f82694ca9d410ce02dcebb,2B10015,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,015,W,,,workstation,2B10015W,RH Trough Build D47X,60f82694ca9d410ce02dcebc,2B10015W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,020,0,,,station,2B10020,2B10020,60f82694ca9d410ce02dceb4,2B10020,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,020,N,,,workstation,2B10020N,"7L-20 RH Load, GEO",60f82694ca9d410ce02dceb5,2B10020N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,020,W,,,workstation,2B10020W,RH BSO Load D47X,60f82694ca9d410ce02dceb8,2B10020W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,030,0,,,station,2B10030,2B10030,60f82694ca9d410ce02dceb6,2B10030,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,10,0,0,030,C,,,workstation,2B10030C,7L-30 RH Respot,60f82694ca9d410ce02dceb7,2B10030C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,0,0,,,line,11,2B11A (BSO Line LH*) 7L,60c8da76e862ba0f55382aae,11,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,005,0,,,station,2B11005,2B11005,60f82694ca9d410ce02dcef1,2B11005,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,005,W,,,workstation,2B11005W,LH Trough Build CD539,60f82694ca9d410ce02dcef2,2B11005W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,010,0,,,station,2B11010,2B11010,60f82694ca9d410ce02dcee8,2B11010,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,010,E,,,workstation,2B11010E,2B11010E,60f82694ca9d410ce02dcef5,2B11010E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,010,W,,,workstation,2B11010W,7L-10 LH Load CD539,60f82694ca9d410ce02dcee9,2B11010W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,012,0,,,station,2B11012,2B11012,60f82694ca9d410ce02dceea,2B11012,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,012,C,,,workstation,2B11012C,"7L-12 LH TT, GEO",60f82694ca9d410ce02dceeb,2B11012C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,015,0,,,station,2B11015,2B11015,60f82694ca9d410ce02dcef3,2B11015,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,015,W,,,workstation,2B11015W,LH Trough Build D47X,60f82694ca9d410ce02dcef4,2B11015W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,020,0,,,station,2B11020,2B11020,60f82694ca9d410ce02dceec,2B11020,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,020,S,,,workstation,2B11020S,"7L-20 LH Load, GEO",60f82694ca9d410ce02dceed,2B11020S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,020,W,,,workstation,2B11020W,LH BSO Load D47X,60f82694ca9d410ce02dcef0,2B11020W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,030,0,,,station,2B11030,2B11030,60f82694ca9d410ce02dceee,2B11030,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,11,0,0,030,C,,,workstation,2B11030C,7L-30 LH Respot,60f82694ca9d410ce02dceef,2B11030C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,002,0,,,station,2B12002,2B12002,60f82694ca9d410ce02dcee0,2B12002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,002,S,,,workstation,2B12002S,7F-2 RH Load,60f82694ca9d410ce02dcee1,2B12002S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,004,0,,,station,2B12004,2B12004,60f82694ca9d410ce02dcee6,2B12004,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,004,C,,,workstation,2B12004C,7F-4 RH Nut Welding,60f82694ca9d410ce02dcee7,2B12004C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,006,0,,,station,2B12006,2B12006,60f82694ca9d410ce02dceda,2B12006,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,006,N,,,workstation,2B12006N,7F-06 RH UnLoad,60f82694ca9d410ce02dcedb,2B12006N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,010,0,,,station,2B12010,2B12010,60f82694ca9d410ce02dcedc,2B12010,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,010,N,,,workstation,2B12010N,7F-10 Load,60f82694ca9d410ce02dcedd,2B12010N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,015,0,,,station,2B12015,2B12015,60f82694ca9d410ce02dcede,2B12015,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,015,C,,,workstation,2B12015C,7F-15 RH Respot,60f82694ca9d410ce02dcedf,2B12015C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,020,0,,,station,2B12020,2B12020,60f82694ca9d410ce02dcee2,2B12020,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,020,C,,,workstation,2B12020C,7F-20 RH Respot,60f82694ca9d410ce02dcee3,2B12020C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,030,0,,,station,2B12030,2B12030,60f82694ca9d410ce02dcee4,2B12030,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,12,0,0,030,C,,,workstation,2B12030C,7F-30 RH Respot,60f82694ca9d410ce02dcee5,2B12030C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,0,0,,,line,13,2B11C (Qtr Inr LH*) 7F,60c8da79e862ba0f55382afe,13,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,002,0,,,station,2B13002,2B13002,60f82694ca9d410ce02dcf39,2B13002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,002,N,,,workstation,2B13002N,7F-2 LH Load,60f82694ca9d410ce02dcf3a,2B13002N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,004,0,,,station,2B13004,2B13004,60f82694ca9d410ce02dcf3f,2B13004,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,004,C,,,workstation,2B13004C,7F-4 LH Nut Welding,60f82694ca9d410ce02dcf40,2B13004C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,006,0,,,station,2B13006,2B13006,60f82694ca9d410ce02dcf41,2B13006,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,006,W,,,workstation,2B13006W,7F-6 LH Unload,60f82694ca9d410ce02dcf42,2B13006W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,010,0,,,station,2B13010,2B13010,60f82694ca9d410ce02dcf35,2B13010,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,010,W,,,workstation,2B13010W,7F-10 LH Load,60f82694ca9d410ce02dcf36,2B13010W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,015,0,,,station,2B13015,2B13015,60f82694ca9d410ce02dcf37,2B13015,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,015,C,,,workstation,2B13015C,7F-15 LH Respot,60f82694ca9d410ce02dcf38,2B13015C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,020,0,,,station,2B13020,2B13020,60f82694ca9d410ce02dcf3b,2B13020,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,020,C,,,workstation,2B13020C,7F-20 LH Respot,60f82694ca9d410ce02dcf3c,2B13020C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,030,0,,,station,2B13030,2B13030,60f82694ca9d410ce02dcf3d,2B13030,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,13,0,0,030,C,,,workstation,2B13030C,7F-30 LH Respot,60f82694ca9d410ce02dcf3e,2B13030C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,0,0,,,line,14,2B10 BSML LH* 7X,60c8da72e862ba0f55382a50,14,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,020,0,,,station,2B14020,2B14020,60f82694ca9d410ce02dcea0,2B14020,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,020,C,,,workstation,2B14020C,7X-20 LH Otr Auto Load,60f82694ca9d410ce02dcea1,2B14020C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,030,0,,,station,2B14030,2B14030,60f82694ca9d410ce02dcea2,2B14030,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,030,C,,,workstation,2B14030C,"7X-30 LH DOR (U-Auto,D-Manual)",60f82694ca9d410ce02dcea3,2B14030C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,040,0,,,station,2B14040,2B14040,60f82694ca9d410ce02dcea4,2B14040,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,040,C,,,workstation,2B14040C,7X-40 LH GEO,60f82694ca9d410ce02dcea5,2B14040C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,050,0,,,station,2B14050,2B14050,60f82694ca9d410ce02dcea6,2B14050,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,050,C,,,workstation,2B14050C,7X-50 LH Future,60f82694ca9d410ce02dcea7,2B14050C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,060,0,,,station,2B14060,2B14060,60f82694ca9d410ce02dcea8,2B14060,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,060,C,,,workstation,2B14060C,7X-60 LH Respot,60f82694ca9d410ce02dcea9,2B14060C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,070,0,,,station,2B14070,2B14070,60f82694ca9d410ce02dceaa,2B14070,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,070,N,,,workstation,2B14070N,7X-70 LH B/U Qtr Inr Load,60f82694ca9d410ce02dceab,2B14070N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,080,0,,,station,2B14080,2B14080,60f82694ca9d410ce02dceac,2B14080,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,080,C,,,workstation,2B14080C,7X-80 LH Qtr Auto Load,60f82694ca9d410ce02dcead,2B14080C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,090,0,,,station,2B14090,2B14090,60f82694ca9d410ce02dceae,2B14090,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,14,0,0,090,C,,,workstation,2B14090C,7X-90 LH GEO,60f82694ca9d410ce02dceaf,2B14090C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,010,0,,,station,2B15010,2B15010,60f82694ca9d410ce02dcf13,2B15010,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,010,C,,,workstation,2B15010C,7X-10 RH Elevator Down,60f82694ca9d410ce02dcf14,2B15010C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,020,0,,,station,2B15020,2B15020,60f82694ca9d410ce02dcf25,2B15020,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,020,C,,,workstation,2B15020C,7X-20 RH Otr Auto Load,60f82694ca9d410ce02dcf26,2B15020C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,030,0,,,station,2B15030,2B15030,60f82694ca9d410ce02dcf27,2B15030,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,030,C,,,workstation,2B15030C,"7X-30 RH DOR (U-Auto,D-Manual)",60f82694ca9d410ce02dcf28,2B15030C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,040,0,,,station,2B15040,2B15040,60f82694ca9d410ce02dcf29,2B15040,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,040,C,,,workstation,2B15040C,7X-40 RH GEO,60f82694ca9d410ce02dcf2a,2B15040C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,050,0,,,station,2B15050,2B15050,60f82694ca9d410ce02dcf2b,2B15050,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,050,C,,,workstation,2B15050C,7X-50 RH Future,60f82694ca9d410ce02dcf2c,2B15050C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,060,0,,,station,2B15060,2B15060,60f82694ca9d410ce02dcf2d,2B15060,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,060,C,,,workstation,2B15060C,7X-60 RH Respot,60f82694ca9d410ce02dcf2e,2B15060C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,070,0,,,station,2B15070,2B15070,60f82694ca9d410ce02dcf2f,2B15070,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,070,S,,,workstation,2B15070S,7X-70 RH B/U Qtr Inr Load,60f82694ca9d410ce02dcf30,2B15070S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,080,0,,,station,2B15080,2B15080,60f82694ca9d410ce02dcf31,2B15080,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,080,C,,,workstation,2B15080C,7X-80 RH Qtr Auto Load,60f82694ca9d410ce02dcf32,2B15080C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,090,0,,,station,2B15090,2B15090,60f82694ca9d410ce02dcf33,2B15090,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,090,C,,,workstation,2B15090C,7X-90 RH GEO,60f82694ca9d410ce02dcf34,2B15090C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,100,0,,,station,2B15100,2B15100,60f82694ca9d410ce02dcf15,2B15100,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,100,C,,,workstation,2B15100C,7X-100 RH Future,60f82694ca9d410ce02dcf16,2B15100C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,110,0,,,station,2B15110,2B15110,60f82694ca9d410ce02dcf17,2B15110,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,110,C,,,workstation,2B15110C,7X-110 RH Respot,60f82694ca9d410ce02dcf18,2B15110C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,120,0,,,station,2B15120,2B15120,60f82694ca9d410ce02dcf19,2B15120,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,120,C,,,workstation,2B15120C,7X-120 RH Respot,60f82694ca9d410ce02dcf1a,2B15120C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,130,0,,,station,2B15130,2B15130,60f82694ca9d410ce02dcf1b,2B15130,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,130,S,,,workstation,2B15130S,7X-130 RH Weld Backup & Unload,60f82694ca9d410ce02dcf1c,2B15130S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,135,0,,,station,2B15135,2B15135,60f82694ca9d410ce02dcf1d,2B15135,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,135,C,,,workstation,2B15135C,7X-135 RH Hemmer,60f82694ca9d410ce02dcf1e,2B15135C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,137,0,,,station,2B15137,2B15137,60f82694ca9d410ce02dcf1f,2B15137,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,137,C,,,workstation,2B15137C,7X-137 RH Perceptron,60f82694ca9d410ce02dcf20,2B15137C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,140,0,,,station,2B15140,2B15140,60f82694ca9d410ce02dcf21,2B15140,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,140,C,,,workstation,2B15140C,7X-140 RH Elevator Up,60f82694ca9d410ce02dcf22,2B15140C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,150,0,,,station,2B15150,2B15150,60f82694ca9d410ce02dcf23,2B15150,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,15,0,0,150,C,,,workstation,2B15150C,7X-150 RH Repair,60f82694ca9d410ce02dcf24,2B15150C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,16,0,0,0,0,,,line,16,2B16 (BS Pre-Clamp*) Hdr,60c8da79e862ba0f55382b0d,16,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,16,0,0,010,0,,,station,2B16010,2B16010,60f82694ca9d410ce02dcf43,2B16010,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,1B,2B,16,0,0,010,N,,,workstation,2B16010N,6W-10 Body Sealer,60f82694ca9d410ce02dcf45,2B16010N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
